UF,Municipio,RDPC
Rio Grande do Sul,CAPÃO DA CANOA,884.47
Rio Grande do Sul,CAPÃO DO CIPÓ,426.09
Rio Grande do Sul,CAPÃO DO LEÃO,493.36
Rio Grande do Sul,CAPIVARI DO SUL,1196.47
Rio Grande do Sul,CAPELA DE SANTANA,533.88
Rio Grande do Sul,CAPITÃO,835.57
Rio Grande do Sul,CARAZINHO,881.73
Rio Grande do Sul,CARAÁ,490.65
Rio Grande do Sul,CARLOS BARBOSA,1446.56
Rio Grande do Sul,CARLOS GOMES,761.35
Rio Grande do Sul,CASCA,1011.38
Rio Grande do Sul,CASEIROS,606.99
Rio Grande do Sul,CATUÍPE,920.96
Rio Grande do Sul,CAXIAS DO SUL,1253.93
Rio Grande do Sul,CENTENÁRIO,651.77
Rio Grande do Sul,CERRITO,476.66
Rio Grande do Sul,CERRO BRANCO,519.95
Rio Grande do Sul,CERRO GRANDE,538.45
Rio Grande do Sul,CERRO GRANDE DO SUL,527.88
Rio Grande do Sul,CERRO LARGO,862.05
Rio Grande do Sul,CHAPADA,860.15
Rio Grande do Sul,CHARQUEADAS,734.59
Rio Grande do Sul,CHARRUA,618.89
Rio Grande do Sul,CHIAPETTA,632.18
Rio Grande do Sul,CHUÍ,535.86
Rio Grande do Sul,CHUVISCA,471.66
Rio Grande do Sul,CIDREIRA,750.55
Rio Grande do Sul,CIRÍACO,725.12
Rio Grande do Sul,COLINAS,1066.39
Rio Grande do Sul,COLORADO,996.93
Rio Grande do Sul,CONDOR,777.62
Rio Grande do Sul,CONSTANTINA,732.39
Rio Grande do Sul,COQUEIRO BAIXO,634.31
Rio Grande do Sul,COQUEIROS DO SUL,1208.56
Rio Grande do Sul,CORONEL BARROS,1112.14
Rio Grande do Sul,CORONEL BICACO,509.04
Rio Grande do Sul,CORONEL PILAR,942.36
Rio Grande do Sul,COTIPORÃ,943.48
Rio Grande do Sul,COXILHA,596.9
Rio Grande do Sul,CRISSIUMAL,630.54
Rio Grande do Sul,CRISTAL,575.45
Rio Grande do Sul,CRISTAL DO SUL,430.67
Rio Grande do Sul,CRUZ ALTA,871.81
Rio Grande do Sul,CRUZALTENSE,723.18
Rio Grande do Sul,CRUZEIRO DO SUL,832.23
Rio Grande do Sul,DAVID CANABARRO,798.91
Rio Grande do Sul,DERRUBADAS,497.31
Rio Grande do Sul,DEZESSEIS DE NOVEMBRO,391.3
Rio Grande do Sul,DILERMANDO DE AGUIAR,553.74
Rio Grande do Sul,DOIS IRMÃOS,921.37
Rio Grande do Sul,DOIS IRMÃOS DAS MISSÕES,446.59
Rio Grande do Sul,DOIS LAJEADOS,992.68
Rio Grande do Sul,DOM FELICIANO,409.72
Rio Grande do Sul,DOM PEDRO DE ALCÂNTARA,611.05
Rio Grande do Sul,DOM PEDRITO,686.15
Rio Grande do Sul,DONA FRANCISCA,698.57
Rio Grande do Sul,DOUTOR MAURÍCIO CARDOSO,652.63
Rio Grande do Sul,DOUTOR RICARDO,843.35
Rio Grande do Sul,ELDORADO DO SUL,692
Rio Grande do Sul,ENCANTADO,931.47
Rio Grande do Sul,ENCRUZILHADA DO SUL,539
Rio Grande do Sul,ENGENHO VELHO,775.44
Rio Grande do Sul,ENTRE-IJUÍS,594.67
Rio Grande do Sul,ENTRE RIOS DO SUL,657.86
Rio Grande do Sul,EREBANGO,583.76
Rio Grande do Sul,ERECHIM,1038.39
Rio Grande do Sul,ERNESTINA,634.28
Rio Grande do Sul,HERVAL,752.24
Rio Grande do Sul,ERVAL GRANDE,677.58
Rio Grande do Sul,ERVAL SECO,505.57
Rio Grande do Sul,ESMERALDA,514.34
Rio Grande do Sul,ESPERANÇA DO SUL,502.89
Rio Grande do Sul,ESPUMOSO,834.66
Rio Grande do Sul,ESTAÇÃO,862.69
Rio Grande do Sul,ESTÂNCIA VELHA,848.45
Rio Grande do Sul,ESTEIO,955.86
Rio Grande do Sul,ESTRELA,1002.78
Rio Grande do Sul,ESTRELA VELHA,650.28
Rio Grande do Sul,EUGÊNIO DE CASTRO,613.5
Rio Grande do Sul,FAGUNDES VARELA,981.99
Rio Grande do Sul,FARROUPILHA,1045.05
Rio Grande do Sul,FAXINAL DO SOTURNO,760.86
Rio Grande do Sul,FAXINALZINHO,445.67
Rio Grande do Sul,FAZENDA VILANOVA,734.82
Rio Grande do Sul,FELIZ,897.05
Rio Grande do Sul,FLORES DA CUNHA,1062.06
Rio Grande do Sul,FLORIANO PEIXOTO,626.67
Rio Grande do Sul,FONTOURA XAVIER,511.46
Rio Grande do Sul,FORMIGUEIRO,586.75
Rio Grande do Sul,FORQUETINHA,812.72
Rio Grande do Sul,FORTALEZA DOS VALOS,1021.84
Rio Grande do Sul,FREDERICO WESTPHALEN,875.03
Rio Grande do Sul,GARIBALDI,1355.37
Rio Grande do Sul,GARRUCHOS,476.17
Rio Grande do Sul,GAURAMA,765.58
Rio Grande do Sul,GENERAL CÂMARA,640.45
Rio Grande do Sul,GENTIL,662.04
Rio Grande do Sul,GETÚLIO VARGAS,837.17
Rio Grande do Sul,GIRUÁ,653.18
Rio Grande do Sul,GLORINHA,686.99
Rio Grande do Sul,GRAMADO,1045.52
Rio Grande do Sul,GRAMADO DOS LOUREIROS,491.1
Rio Grande do Sul,GRAMADO XAVIER,552.44
Rio Grande do Sul,GRAVATAÍ,737.29
Rio Grande do Sul,GUABIJU,1408.71
Rio Grande do Sul,GUAÍBA,758.83
Rio Grande do Sul,GUAPORÉ,1035.41
Rio Grande do Sul,GUARANI DAS MISSÕES,615.87
Rio Grande do Sul,HARMONIA,840.55
Rio Grande do Sul,HERVEIRAS,516.11
Rio Grande do Sul,HORIZONTINA,1037.04
Rio Grande do Sul,HULHA NEGRA,465.17
Rio Grande do Sul,HUMAITÁ,759.99
Rio Grande do Sul,IBARAMA,572.6
Rio Grande do Sul,IBIAÇÁ,940.93
Rio Grande do Sul,IBIRAIARAS,795
Rio Grande do Sul,IBIRAPUITÃ,544.81
Rio Grande do Sul,IBIRUBÁ,1062.3
Rio Grande do Sul,IGREJINHA,848.23
Rio Grande do Sul,IJUÍ,1066.65
Rio Grande do Sul,ILÓPOLIS,884.57
Rio Grande do Sul,IMBÉ,1359.66
Rio Grande do Sul,IMIGRANTE,928
Rio Grande do Sul,INDEPENDÊNCIA,665.99
Rio Grande do Sul,INHACORÁ,448.48
Rio Grande do Sul,IPÊ,856.32
Rio Grande do Sul,IPIRANGA DO SUL,1301.23
Rio Grande do Sul,IRAÍ,564.49
Rio Grande do Sul,ITAARA,913.96
Rio Grande do Sul,ITACURUBI,593.23
Rio Grande do Sul,ITAPUCA,660.33
Rio Grande do Sul,ITAQUI,576.71
Rio Grande do Sul,ITATI,592.8
Rio Grande do Sul,ITATIBA DO SUL,607.67
Rio Grande do Sul,IVORÁ,670.27
Rio Grande do Sul,IVOTI,1025.02
Rio Grande do Sul,JABOTICABA,419.41
Rio Grande do Sul,JACUIZINHO,750.68
Rio Grande do Sul,JACUTINGA,636.24
Rio Grande do Sul,JAGUARÃO,616.82
Rio Grande do Sul,JAGUARI,772.25
Rio Grande do Sul,JAQUIRANA,392.53
Rio Grande do Sul,JARI,418.18
Rio Grande do Sul,JÓIA,521.7
Rio Grande do Sul,JÚLIO DE CASTILHOS,765.91
Rio Grande do Sul,LAGOA BONITA DO SUL,608.88
Rio Grande do Sul,LAGOÃO,432.78
Rio Grande do Sul,LAGOA DOS TRÊS CANTOS,933.6
Rio Grande do Sul,LAGOA VERMELHA,771.47
Rio Grande do Sul,LAJEADO,1130.85
Rio Grande do Sul,LAJEADO DO BUGRE,343.1
Rio Grande do Sul,LAVRAS DO SUL,559.67
Rio Grande do Sul,LIBERATO SALZANO,551.91
Rio Grande do Sul,LINDOLFO COLLOR,672.81
Rio Grande do Sul,LINHA NOVA,857.79
Rio Grande do Sul,MACHADINHO,669.6
Rio Grande do Sul,MAÇAMBARÁ,499.71
Rio Grande do Sul,MAMPITUBA,456.27
Rio Grande do Sul,MANOEL VIANA,570.72
Rio Grande do Sul,MAQUINÉ,604.04
Rio Grande do Sul,MARATÁ,745.31
Rio Grande do Sul,MARAU,980.92
Rio Grande do Sul,MARCELINO RAMOS,777.41
Rio Grande do Sul,MARIANA PIMENTEL,628.63
Rio Grande do Sul,MARIANO MORO,925.46
Rio Grande do Sul,MARQUES DE SOUZA,817.11
Rio Grande do Sul,MATA,484.75
Rio Grande do Sul,MATO CASTELHANO,862.71
Rio Grande do Sul,MATO LEITÃO,708.43
Rio Grande do Sul,MATO QUEIMADO,629.4
Rio Grande do Sul,MAXIMILIANO DE ALMEIDA,620.58
Rio Grande do Sul,MINAS DO LEÃO,815.23
Rio Grande do Sul,MIRAGUAÍ,820.8
Rio Grande do Sul,MONTAURI,1091.01
Rio Grande do Sul,MONTE ALEGRE DOS CAMPOS,508.71
Rio Grande do Sul,MONTE BELO DO SUL,861.81
Rio Grande do Sul,MONTENEGRO,914.23
Rio Grande do Sul,MORMAÇO,775.77
Rio Grande do Sul,MORRINHOS DO SUL,705.78
Rio Grande do Sul,MORRO REDONDO,701.43
Rio Grande do Sul,MORRO REUTER,767.55
Rio Grande do Sul,MOSTARDAS,627.16
Rio Grande do Sul,MUÇUM,887.43
Rio Grande do Sul,MUITOS CAPÕES,666.24
Rio Grande do Sul,MULITERNO,799.52
Rio Grande do Sul,NÃO-ME-TOQUE,1051.05
Rio Grande do Sul,NICOLAU VERGUEIRO,974.79
Rio Grande do Sul,NONOAI,634.06
Rio Grande do Sul,NOVA ALVORADA,925.66
Rio Grande do Sul,NOVA ARAÇÁ,1134.76
Rio Grande do Sul,NOVA BASSANO,1010.72
Rio Grande do Sul,NOVA BOA VISTA,928.49
Rio Grande do Sul,NOVA BRÉSCIA,1452.06
Rio Grande do Sul,NOVA CANDELÁRIA,1120.1
Rio Grande do Sul,NOVA ESPERANÇA DO SUL,717.7
Rio Grande do Sul,NOVA HARTZ,600
Rio Grande do Sul,NOVA PÁDUA,914.36
Rio Grande do Sul,NOVA PALMA,915.86
Rio Grande do Sul,NOVA PETRÓPOLIS,994.67
Rio Grande do Sul,NOVA PRATA,1039.74
Rio Grande do Sul,NOVA RAMADA,861.28
Rio Grande do Sul,NOVA ROMA DO SUL,1120.95
Rio Grande do Sul,NOVA SANTA RITA,686.87
Rio Grande do Sul,NOVO CABRAIS,611.08
Rio Grande do Sul,NOVO HAMBURGO,1011.62
Rio Grande do Sul,NOVO MACHADO,531.07
Rio Grande do Sul,NOVO TIRADENTES,548.05
Rio Grande do Sul,NOVO XINGU,847.22
Rio Grande do Sul,NOVO BARREIRO,768.98
Rio Grande do Sul,OSÓRIO,957.94
Rio Grande do Sul,PAIM FILHO,729.03
Rio Grande do Sul,PALMARES DO SUL,730.31
Rio Grande do Sul,PALMEIRA DAS MISSÕES,715.29
Rio Grande do Sul,PALMITINHO,652.86
Rio Grande do Sul,PANAMBI,864.44
Rio Grande do Sul,PANTANO GRANDE,536.01
Rio Grande do Sul,PARAÍ,1071.25
Rio Grande do Sul,PARAÍSO DO SUL,593.01
Rio Grande do Sul,PARECI NOVO,788.66
Rio Grande do Sul,PAROBÉ,625.4
Rio Grande do Sul,PASSA SETE,427.13
Rio Grande do Sul,PASSO DO SOBRADO,732.19
Rio Grande do Sul,PASSO FUNDO,1068.95
Rio Grande do Sul,PAULO BENTO,749.77
Rio Grande do Sul,PAVERAMA,628.77
Rio Grande do Sul,PEDRAS ALTAS,449.2
Rio Grande do Sul,PEDRO OSÓRIO,560.06
Rio Grande do Sul,PEJUÇARA,722.64
Rio Grande do Sul,PELOTAS,894.35
Rio Grande do Sul,PICADA CAFÉ,792.06
Rio Grande do Sul,PINHAL,625.79
Rio Grande do Sul,PINHAL DA SERRA,431.37
Rio Grande do Sul,PINHAL GRANDE,523.52
Rio Grande do Sul,PINHEIRINHO DO VALE,678.14
Rio Grande do Sul,PINHEIRO MACHADO,567.32
Rio Grande do Sul,PIRAPÓ,473.9
Rio Grande do Sul,PIRATINI,524.3
Rio Grande do Sul,PLANALTO,531.04
Rio Grande do Sul,POÇO DAS ANTAS,810.09
Rio Grande do Sul,PONTÃO,656.34
Rio Grande do Sul,PONTE PRETA,735.35
Rio Grande do Sul,PORTÃO,729.01
Rio Grande do Sul,PORTO ALEGRE,1758.27
Rio Grande do Sul,PORTO LUCENA,621.82
Rio Grande do Sul,PORTO MAUÁ,524.57
Rio Grande do Sul,PORTO VERA CRUZ,490.03
Rio Grande do Sul,PORTO XAVIER,574.32
Rio Grande do Sul,POUSO NOVO,935.9
Rio Grande do Sul,PRESIDENTE LUCENA,739.9
Rio Grande do Sul,PROGRESSO,643.93
Rio Grande do Sul,PROTÁSIO ALVES,972.84
Rio Grande do Sul,PUTINGA,826.94
Rio Grande do Sul,QUARAÍ,528.64
Rio Grande do Sul,QUATRO IRMÃOS,602.95
Rio Grande do Sul,QUEVEDOS,509.07
Rio Grande do Sul,QUINZE DE NOVEMBRO,1046.11
Rio Grande do Sul,REDENTORA,346.4
Rio Grande do Sul,RELVADO,935.8
Rio Grande do Sul,RESTINGA SECA,660.14
Rio Grande do Sul,RIO DOS ÍNDIOS,442.12
Rio Grande do Sul,RIO GRANDE,859.2
Rio Grande do Sul,RIO PARDO,633.1
Rio Grande do Sul,RIOZINHO,587.62
Rio Grande do Sul,ROCA SALES,865.23
Rio Grande do Sul,RODEIO BONITO,767.63
Rio Grande do Sul,ROLADOR,537.31
Rio Grande do Sul,ROLANTE,656.75
Rio Grande do Sul,RONDA ALTA,746.52
Rio Grande do Sul,RONDINHA,1022.85
Rio Grande do Sul,ROQUE GONZALES,575.83
Rio Grande do Sul,ROSÁRIO DO SUL,643.97
Rio Grande do Sul,SAGRADA FAMÍLIA,513.97
Rio Grande do Sul,SALDANHA MARINHO,823.55
Rio Grande do Sul,SALTO DO JACUÍ,596.84
Rio Grande do Sul,SALVADOR DAS MISSÕES,663.26
Rio Grande do Sul,SALVADOR DO SUL,852.02
Rio Grande do Sul,SANANDUVA,931.29
Rio Grande do Sul,SANTA BÁRBARA DO SUL,689.09
Rio Grande do Sul,SANTA CECÍLIA DO SUL,1029.23
Rio Grande do Sul,SANTA CLARA DO SUL,833.67
Rio Grande do Sul,SANTA CRUZ DO SUL,1036.87
Rio Grande do Sul,SANTA MARIA,1127.25
Rio Grande do Sul,SANTA MARIA DO HERVAL,689.47
Rio Grande do Sul,SANTA MARGARIDA DO SUL,588.3
Rio Grande do Sul,SANTANA DA BOA VISTA,404.01
Rio Grande do Sul,SANT'ANA DO LIVRAMENTO,685.04
Rio Grande do Sul,SANTA ROSA,863.61
Rio Grande do Sul,SANTA TEREZA,935.56
Rio Grande do Sul,SANTA VITÓRIA DO PALMAR,657.76
Rio Grande do Sul,SANTIAGO,828.78
Rio Grande do Sul,SANTO ÂNGELO,936.27
Rio Grande do Sul,SANTO ANTÔNIO DO PALMA,1069.61
Rio Grande do Sul,SANTO ANTÔNIO DA PATRULHA,696.41
Rio Grande do Sul,SANTO ANTÔNIO DAS MISSÕES,522.77
Rio Grande do Sul,SANTO ANTÔNIO DO PLANALTO,626.67
Rio Grande do Sul,SANTO AUGUSTO,866.86
Rio Grande do Sul,SANTO CRISTO,832.4
Rio Grande do Sul,SANTO EXPEDITO DO SUL,547.94
Rio Grande do Sul,SÃO BORJA,705.72
Rio Grande do Sul,SÃO DOMINGOS DO SUL,1025.84
Rio Grande do Sul,SÃO FRANCISCO DE ASSIS,553.81
Rio Grande do Sul,SÃO FRANCISCO DE PAULA,628.15
Rio Grande do Sul,SÃO GABRIEL,667.06
Rio Grande do Sul,SÃO JERÔNIMO,768.93
Rio Grande do Sul,SÃO JOÃO DA URTIGA,632.23
Rio Grande do Sul,SÃO JOÃO DO POLÊSINE,841.33
Rio Grande do Sul,SÃO JORGE,853.6
Rio Grande do Sul,SÃO JOSÉ DAS MISSÕES,462.15
Rio Grande do Sul,SÃO JOSÉ DO HERVAL,626.93
Rio Grande do Sul,SÃO JOSÉ DO HORTÊNCIO,693.46
Rio Grande do Sul,SÃO JOSÉ DO INHACORÁ,720.69
Rio Grande do Sul,SÃO JOSÉ DO NORTE,493.78
Rio Grande do Sul,SÃO JOSÉ DO OURO,901.51
Rio Grande do Sul,SÃO JOSÉ DO SUL,989.48
Rio Grande do Sul,SÃO JOSÉ DOS AUSENTES,529.71
Rio Grande do Sul,SÃO LEOPOLDO,939.93
Rio Grande do Sul,SÃO LOURENÇO DO SUL,713.88
Rio Grande do Sul,SÃO LUIZ GONZAGA,698.77
Rio Grande do Sul,SÃO MARCOS,991.51
Rio Grande do Sul,SÃO MARTINHO,771.81
Rio Grande do Sul,SÃO MARTINHO DA SERRA,482.31
Rio Grande do Sul,SÃO MIGUEL DAS MISSÕES,531.71
Rio Grande do Sul,SÃO NICOLAU,479.55
Rio Grande do Sul,SÃO PAULO DAS MISSÕES,577.86
Rio Grande do Sul,SÃO PEDRO DA SERRA,842.22
Rio Grande do Sul,SÃO PEDRO DAS MISSÕES,441.36
Rio Grande do Sul,SÃO PEDRO DO BUTIÁ,905.55
Rio Grande do Sul,SÃO PEDRO DO SUL,614.89
Rio Grande do Sul,SÃO SEBASTIÃO DO CAÍ,772.04
Rio Grande do Sul,SÃO SEPÉ,656.77
Rio Grande do Sul,SÃO VALENTIM,826.2
Rio Grande do Sul,SÃO VALENTIM DO SUL,1000.93
Rio Grande do Sul,SÃO VALÉRIO DO SUL,530.07
Rio Grande do Sul,SÃO VENDELINO,814.28
Rio Grande do Sul,SÃO VICENTE DO SUL,614.13
Rio Grande do Sul,SAPIRANGA,713.99
Rio Grande do Sul,SAPUCAIA DO SUL,733.28
Rio Grande do Sul,SARANDI,1000.86
Rio Grande do Sul,SEBERI,645.51
Rio Grande do Sul,SEDE NOVA,856.09
Rio Grande do Sul,SEGREDO,528.42
Rio Grande do Sul,SELBACH,1055.91
Rio Grande do Sul,SENADOR SALGADO FILHO,628.28
Rio Grande do Sul,SENTINELA DO SUL,519.1
Rio Grande do Sul,SERAFINA CORRÊA,877.24
Rio Grande do Sul,SÉRIO,606.03
Rio Grande do Sul,SERTÃO,827.95
Rio Grande do Sul,SERTÃO SANTANA,783.19
Rio Grande do Sul,SETE DE SETEMBRO,557.15
Rio Grande do Sul,SEVERIANO DE ALMEIDA,791.5
Rio Grande do Sul,SILVEIRA MARTINS,817.67
Rio Grande do Sul,SINIMBU,610.76
Rio Grande do Sul,SOBRADINHO,775.79
Rio Grande do Sul,SOLEDADE,737.92
Rio Grande do Sul,TABAÍ,599.99
Rio Grande do Sul,TAPEJARA,922.28
Rio Grande do Sul,TAPERA,812.48
Rio Grande do Sul,TAPES,620.13
Rio Grande do Sul,TAQUARA,871.42
Rio Grande do Sul,TAQUARI,786.91
Rio Grande do Sul,TAQUARUÇU DO SUL,954.19
Rio Grande do Sul,TAVARES,594.12
Rio Grande do Sul,TENENTE PORTELA,659.27
Rio Grande do Sul,TERRA DE AREIA,620.36
Rio Grande do Sul,TEUTÔNIA,854.63
Rio Grande do Sul,TIO HUGO,660.04
Rio Grande do Sul,TIRADENTES DO SUL,644.85
Rio Grande do Sul,TOROPI,551.5
Rio Grande do Sul,TORRES,853.62
Rio Grande do Sul,TRAMANDAÍ,737.84
Rio Grande do Sul,TRAVESSEIRO,777.34
Rio Grande do Sul,TRÊS ARROIOS,1518.78
Rio Grande do Sul,TRÊS CACHOEIRAS,713.83
Rio Grande do Sul,TRÊS COROAS,799.41
Rio Grande do Sul,TRÊS DE MAIO,881.15
Rio Grande do Sul,TRÊS FORQUILHAS,489.32
Rio Grande do Sul,TRÊS PALMEIRAS,835.88
Rio Grande do Sul,TRÊS PASSOS,823.33
Rio Grande do Sul,TRINDADE DO SUL,532.27
Rio Grande do Sul,TRIUNFO,695.08
Rio Grande do Sul,TUCUNDUVA,839.53
Rio Grande do Sul,TUNAS,482.5
Rio Grande do Sul,TUPANCI DO SUL,577.85
Rio Grande do Sul,TUPANCIRETÃ,708.79
Rio Grande do Sul,TUPANDI,808.39
Rio Grande do Sul,TUPARENDI,768.25
Rio Grande do Sul,TURUÇU,566.71
Rio Grande do Sul,UBIRETAMA,590.64
Rio Grande do Sul,UNIÃO DA SERRA,1068.08
Rio Grande do Sul,UNISTALDA,392.38
Rio Grande do Sul,URUGUAIANA,714.26
Rio Grande do Sul,VACARIA,797.86
Rio Grande do Sul,VALE VERDE,503.24
Rio Grande do Sul,VALE DO SOL,553.23
Rio Grande do Sul,VALE REAL,795.41
Rio Grande do Sul,VANINI,780.56
Rio Grande do Sul,VENÂNCIO AIRES,779.48
Rio Grande do Sul,VERA CRUZ,790.95
Rio Grande do Sul,VERANÓPOLIS,1141.67
Rio Grande do Sul,VESPASIANO CORREA,895.32
Rio Grande do Sul,VIADUTOS,683.03
Rio Grande do Sul,VIAMÃO,707.05
Rio Grande do Sul,VICENTE DUTRA,475.13
Rio Grande do Sul,VICTOR GRAEFF,989.66
Rio Grande do Sul,VILA FLORES,728.71
Rio Grande do Sul,VILA LÂNGARO,902.87
Rio Grande do Sul,VILA MARIA,1101.27
Rio Grande do Sul,VILA NOVA DO SUL,442.26
Rio Grande do Sul,VISTA ALEGRE,905.87
Rio Grande do Sul,VISTA ALEGRE DO PRATA,1231.8
Rio Grande do Sul,VISTA GAÚCHA,990.13
Rio Grande do Sul,VITÓRIA DAS MISSÕES,482.44
Rio Grande do Sul,WESTFALIA,1136.67
Rio Grande do Sul,XANGRI-LÁ,798.62
Mato Grosso do Sul,ÁGUA CLARA,642.97
Mato Grosso do Sul,ALCINÓPOLIS,764.03
Mato Grosso do Sul,AMAMBAI,561.14
Mato Grosso do Sul,ANASTÁCIO,495.48
Mato Grosso do Sul,ANAURILÂNDIA,538.13
Mato Grosso do Sul,ANGÉLICA,592.27
Mato Grosso do Sul,ANTÔNIO JOÃO,411.49
Mato Grosso do Sul,APARECIDA DO TABOADO,692.79
Mato Grosso do Sul,AQUIDAUANA,585.62
Mato Grosso do Sul,ARAL MOREIRA,398.5
Mato Grosso do Sul,BANDEIRANTES,602.02
Mato Grosso do Sul,BATAGUASSU,614.34
Mato Grosso do Sul,BATAYPORÃ,631.47
Mato Grosso do Sul,BELA VISTA,621.23
Mato Grosso do Sul,BODOQUENA,500.13
Mato Grosso do Sul,BONITO,679.03
Mato Grosso do Sul,BRASILÂNDIA,709.29
Mato Grosso do Sul,CAARAPÓ,537.01
Mato Grosso do Sul,CAMAPUÃ,685.77
Mato Grosso do Sul,CAMPO GRANDE,1089.37
Mato Grosso do Sul,CARACOL,399.46
Mato Grosso do Sul,CASSILÂNDIA,885.1
Mato Grosso do Sul,CHAPADÃO DO SUL,896.92
Mato Grosso do Sul,CORGUINHO,566.09
Mato Grosso do Sul,CORONEL SAPUCAIA,350.37
Mato Grosso do Sul,CORUMBÁ,627.1
Mato Grosso do Sul,COSTA RICA,693.05
Mato Grosso do Sul,COXIM,703.01
Mato Grosso do Sul,DEODÁPOLIS,596.5
Mato Grosso do Sul,DOIS IRMÃOS DO BURITI,429.18
Mato Grosso do Sul,DOURADINA,648.98
Mato Grosso do Sul,DOURADOS,866.4
Mato Grosso do Sul,ELDORADO,530.89
Mato Grosso do Sul,FÁTIMA DO SUL,701.87
Mato Grosso do Sul,FIGUEIRÃO,541.93
Mato Grosso do Sul,GLÓRIA DE DOURADOS,644.1
Mato Grosso do Sul,GUIA LOPES DA LAGUNA,541.87
Mato Grosso do Sul,IGUATEMI,519.03
Mato Grosso do Sul,INOCÊNCIA,633.12
Mato Grosso do Sul,ITAPORÃ,487.51
Mato Grosso do Sul,ITAQUIRAÍ,442.57
Mato Grosso do Sul,IVINHEMA,685.17
Mato Grosso do Sul,JAPORÃ,241.32
Mato Grosso do Sul,JARAGUARI,511.64
Mato Grosso do Sul,JARDIM,697.92
Mato Grosso do Sul,JATEÍ,690.71
Mato Grosso do Sul,JUTI,446.17
Mato Grosso do Sul,LADÁRIO,575.16
Mato Grosso do Sul,LAGUNA CARAPÃ,536.02
Mato Grosso do Sul,MARACAJU,819.6
Mato Grosso do Sul,MIRANDA,424.44
Mato Grosso do Sul,MUNDO NOVO,652.56
Mato Grosso do Sul,NAVIRAÍ,683.86
Mato Grosso do Sul,NIOAQUE,480.75
Mato Grosso do Sul,NOVA ALVORADA DO SUL,830.08
Mato Grosso do Sul,NOVA ANDRADINA,688.15
Mato Grosso do Sul,NOVO HORIZONTE DO SUL,472.75
Mato Grosso do Sul,PARANAÍBA,738.58
Mato Grosso do Sul,PARANHOS,271.52
Mato Grosso do Sul,PEDRO GOMES,524.83
Mato Grosso do Sul,PONTA PORÃ,653.36
Mato Grosso do Sul,PORTO MURTINHO,539.19
Mato Grosso do Sul,RIBAS DO RIO PARDO,552.58
Mato Grosso do Sul,RIO BRILHANTE,705.6
Mato Grosso do Sul,RIO NEGRO,631.11
Mato Grosso do Sul,RIO VERDE DE MATO GROSSO,570.74
Mato Grosso do Sul,ROCHEDO,538.26
Mato Grosso do Sul,SANTA RITA DO PARDO,471.42
Mato Grosso do Sul,SÃO GABRIEL DO OESTE,855.21
Mato Grosso do Sul,SETE QUEDAS,487
Mato Grosso do Sul,SELVÍRIA,510.94
Mato Grosso do Sul,SIDROLÂNDIA,599.76
Mato Grosso do Sul,SONORA,648.07
Mato Grosso do Sul,TACURU,367.68
Mato Grosso do Sul,TAQUARUSSU,478.38
Mato Grosso do Sul,TERENOS,460.32
Mato Grosso do Sul,TRÊS LAGOAS,863.66
Mato Grosso do Sul,VICENTINA,583.56
Mato Grosso,ACORIZAL,321.58
Mato Grosso,ÁGUA BOA,720.74
Mato Grosso,ALTA FLORESTA,660.84
Mato Grosso,ALTO ARAGUAIA,671.99
Mato Grosso,ALTO BOA VISTA,362.66
Mato Grosso,ALTO GARÇAS,651.91
Mato Grosso,ALTO PARAGUAI,360.06
Mato Grosso,ALTO TAQUARI,781.26
Mato Grosso,APIACÁS,504.04
Mato Grosso,ARAGUAIANA,519.03
Mato Grosso,ARAGUAINHA,456.43
Mato Grosso,ARAPUTANGA,639.18
Mato Grosso,ARENÁPOLIS,540.59
Mato Grosso,ARIPUANÃ,558.26
Mato Grosso,BARÃO DE MELGAÇO,330.46
Mato Grosso,BARRA DO BUGRES,563.98
Mato Grosso,BARRA DO GARÇAS,789.99
Mato Grosso,BOM JESUS DO ARAGUAIA,500.5
Mato Grosso,BRASNORTE,602.75
Mato Grosso,CÁCERES,590.43
Mato Grosso,CAMPINÁPOLIS,328.15
Mato Grosso,CAMPO NOVO DO PARECIS,823.32
Mato Grosso,CAMPO VERDE,878.37
Mato Grosso,CAMPOS DE JÚLIO,1162.4
Mato Grosso,CANABRAVA DO NORTE,370.81
Mato Grosso,CANARANA,774.65
Mato Grosso,CARLINDA,474.83
Mato Grosso,CASTANHEIRA,520.54
Mato Grosso,CHAPADA DOS GUIMARÃES,540.98
Mato Grosso,CLÁUDIA,700.38
Mato Grosso,COCALINHO,531.41
Mato Grosso,COLÍDER,758.67
Mato Grosso,COLNIZA,411.69
Mato Grosso,COMODORO,573.89
Mato Grosso,CONFRESA,484.89
Mato Grosso,CONQUISTA D'OESTE,650.3
Mato Grosso,COTRIGUAÇU,387.24
Mato Grosso,CUIABÁ,1161.49
Mato Grosso,CURVELÂNDIA,480.92
Mato Grosso,DENISE,524.91
Mato Grosso,DIAMANTINO,681.66
Mato Grosso,DOM AQUINO,575.47
Mato Grosso,FELIZ NATAL,786.26
Mato Grosso,FIGUEIRÓPOLIS D'OESTE,502.34
Mato Grosso,GAÚCHA DO NORTE,481.01
Mato Grosso,GENERAL CARNEIRO,441.94
Mato Grosso,GLÓRIA D'OESTE,564.35
Mato Grosso,GUARANTÃ DO NORTE,594.14
Mato Grosso,GUIRATINGA,542.02
Mato Grosso,INDIAVAÍ,443.9
