ano,estado,municipio,t_agua,t_banagua,t_lixo,t_luz,T_ANALF18M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_ATRASO_2_MED
2010,Rio Grande do Sul,EREBANGO,83.64,97.53,98.74,99.76,7.29,19.16,16.62,2.88
2010,Rio Grande do Sul,ERECHIM,97.84,98.89,99.66,99.86,3.42,13.69,10.77,7.05
2010,Rio Grande do Sul,ERNESTINA,97.87,98.87,98.28,99.87,6.55,8.15,6.84,0
2010,Rio Grande do Sul,HERVAL,86.93,95.18,98.68,99.21,7.95,17.98,14.24,2.93
2010,Rio Grande do Sul,ERVAL GRANDE,87.52,94.13,98.76,99.45,12.62,20.49,17.89,7.31
2010,Rio Grande do Sul,ERVAL SECO,85.6,87.47,98.55,99.01,12.53,10.13,7.46,3.48
2010,Rio Grande do Sul,ESMERALDA,90.11,98.98,99.42,99.93,8.69,18.51,9.64,6.91
2010,Rio Grande do Sul,ESPERANÇA DO SUL,91.29,82.99,90.41,98.6,10.63,16.59,12.24,19.43
2010,Rio Grande do Sul,ESPUMOSO,94.72,97.18,99.21,99.45,7.94,13.3,8.86,6.58
2010,Rio Grande do Sul,ESTAÇÃO,91.99,99.82,99.53,100,3.58,18.84,22.37,2.1
2010,Rio Grande do Sul,ESTÂNCIA VELHA,98.95,89.52,99.64,99.91,2.77,12.88,10.81,5.08
2010,Rio Grande do Sul,ESTEIO,99.51,98.46,99.78,99.99,2.77,16.21,10.59,9.74
2010,Rio Grande do Sul,ESTRELA,98.84,99.29,99.85,100,2.55,15.38,13.23,6.9
2010,Rio Grande do Sul,ESTRELA VELHA,90.67,87.72,98.84,99.32,9.62,14.93,8.22,10.58
2010,Rio Grande do Sul,EUGÊNIO DE CASTRO,97.46,95.68,97.65,99.12,6.85,14.68,11.26,0
2010,Rio Grande do Sul,FAGUNDES VARELA,81.91,98.67,100,99.88,4.21,13.85,12.09,10.84
2010,Rio Grande do Sul,FARROUPILHA,89.71,98.95,99.59,99.96,2.7,12.07,10.93,4.71
2010,Rio Grande do Sul,FAXINAL DO SOTURNO,82.17,91.28,99.56,99.72,5.43,21.35,12.82,11.81
2010,Rio Grande do Sul,FAXINALZINHO,82.3,90.62,100,98.15,10.18,20.17,14.7,11.63
2010,Rio Grande do Sul,FAZENDA VILANOVA,98.74,98.43,99.72,99.12,6.37,24.82,18.91,0
2010,Rio Grande do Sul,FELIZ,98.44,99.48,99.59,99.89,0.97,14.36,9.01,4.97
2010,Rio Grande do Sul,FLORES DA CUNHA,94.04,99.65,99.51,100,3.3,18.92,16.37,1.63
2010,Rio Grande do Sul,FLORIANO PEIXOTO,96.32,96.82,100,99.59,4.61,18.24,8.15,0
2010,Rio Grande do Sul,FONTOURA XAVIER,80.08,80.81,89.66,99.12,18.83,13.8,12.12,3.4
2010,Rio Grande do Sul,FORMIGUEIRO,90.68,87.55,99.9,99.92,11.92,18.77,12.51,9.9
2010,Rio Grande do Sul,FORQUETINHA,96.95,95.33,100,99.81,6.93,18.09,15.13,0
2010,Rio Grande do Sul,FORTALEZA DOS VALOS,91.99,99.11,98.63,98.52,6.74,13.02,9.11,4.21
2010,Rio Grande do Sul,FREDERICO WESTPHALEN,92.52,98.02,99.32,99.93,5.08,12.72,8.26,3.55
2010,Rio Grande do Sul,GARIBALDI,91.51,99.88,99.32,100,2.75,13.55,10.7,4.91
2010,Rio Grande do Sul,GARRUCHOS,97.8,95.23,100,99.93,13.02,12.46,5.06,0
2010,Rio Grande do Sul,GAURAMA,81.21,98.83,97.51,99.95,4.24,13.88,9.02,6.04
2010,Rio Grande do Sul,GENERAL CÂMARA,95.9,94.54,97.47,99.57,10.12,24.28,20.41,10.57
2010,Rio Grande do Sul,GENTIL,97.06,94.9,97.07,96.79,8.02,12.43,7.35,11.47
2010,Rio Grande do Sul,GETÚLIO VARGAS,94.85,98.64,99.51,99.79,4.31,19.2,17.28,8.36
2010,Rio Grande do Sul,GIRUÁ,92.51,94.08,98.34,99.68,7.09,13.18,8.15,10.18
2010,Rio Grande do Sul,GLORINHA,94.23,92.51,100,99.62,8.46,13.43,8.77,0
2010,Rio Grande do Sul,GRAMADO,96.24,92.25,100,100,2.96,12.83,9.22,4.75
2010,Rio Grande do Sul,GRAMADO DOS LOUREIROS,93.49,88.14,100,99.58,13.96,16.35,14.45,9.31
2010,Rio Grande do Sul,GRAMADO XAVIER,85.02,94.07,100,100,10.6,13.79,12.51,3.27
2010,Rio Grande do Sul,GRAVATAÍ,98.65,96.24,99.67,99.77,3.35,14.53,10.78,5.77
2010,Rio Grande do Sul,GUABIJU,97.36,100,100,100,4.77,20.61,15.71,3.76
2010,Rio Grande do Sul,GUAÍBA,98.95,97.74,99.62,99.83,4.05,16.84,12.86,8.43
2010,Rio Grande do Sul,GUAPORÉ,94.79,99.87,99.89,100,3.93,13.86,12.33,5.78
2010,Rio Grande do Sul,GUARANI DAS MISSÕES,96.48,95.28,99.1,99.16,5.1,10.89,11.55,2.25
2010,Rio Grande do Sul,HARMONIA,98.59,98.71,100,99.77,2.22,15.51,15.43,10.06
2010,Rio Grande do Sul,HERVEIRAS,89.74,83.21,96.32,99.38,10.74,19.09,9.88,7.38
2010,Rio Grande do Sul,HORIZONTINA,96.26,98.74,99.15,99.88,3.03,10.77,7.83,7.74
2010,Rio Grande do Sul,HULHA NEGRA,85.15,85.83,94.56,99.93,9.39,19.56,14.94,5.89
2010,Rio Grande do Sul,HUMAITÁ,90.92,97.91,98.46,99.41,3.73,13.84,8,2.3
2010,Rio Grande do Sul,IBARAMA,93.66,93.95,98.7,99.26,7.19,13.27,8.56,4.32
2010,Rio Grande do Sul,IBIAÇÁ,92.41,98.63,92.84,99.86,7.05,15.68,12.37,6.07
2010,Rio Grande do Sul,IBIRAIARAS,85.62,96.3,99.83,100,6.32,13.98,12.91,5.24
2010,Rio Grande do Sul,IBIRAPUITÃ,97.42,87.28,99,99.5,10.64,22.91,17.85,0
2010,Rio Grande do Sul,IBIRUBÁ,95.53,99.2,99.5,99.96,3.6,13.16,9.99,7.64
2010,Rio Grande do Sul,IGREJINHA,94.33,97.35,100,100,3.73,15.19,13.91,5.04
2010,Rio Grande do Sul,IJUÍ,97.57,97.82,99.15,99.61,4.38,12.23,9.44,7.35
2010,Rio Grande do Sul,ILÓPOLIS,93.89,98.63,99.34,100,7.09,7.81,5,5.94
2010,Rio Grande do Sul,IMBÉ,96.51,98.91,99.69,99.8,3.12,18.1,12.43,13.16
2010,Rio Grande do Sul,IMIGRANTE,96.43,98.58,100,100,1.37,14.13,13.98,0
2010,Rio Grande do Sul,INDEPENDÊNCIA,87.82,97.51,93.63,99.76,8.33,16.31,12.24,7.12
2010,Rio Grande do Sul,INHACORÁ,98.02,95.84,97.79,99.68,11.23,11.26,6.57,7.56
2010,Rio Grande do Sul,IPÊ,89.8,97.09,99.71,99.9,6.62,14.15,12.33,3.44
2010,Rio Grande do Sul,IPIRANGA DO SUL,73.15,99.49,100,100,3.33,4.9,3.9,0
2010,Rio Grande do Sul,IRAÍ,83.76,88.99,98.7,97.77,10.03,12.83,9.71,3.56
2010,Rio Grande do Sul,ITAARA,94.95,96.67,99.16,99.77,6.08,22.49,20.8,12.69
2010,Rio Grande do Sul,ITACURUBI,96.06,87.25,100,96.78,8.89,18.56,9.87,0
2010,Rio Grande do Sul,ITAPUCA,93.16,92.86,96.49,99.72,9.85,20.69,17.11,2.47
2010,Rio Grande do Sul,ITAQUI,94.86,95.89,97.59,99.69,6.58,18.44,13.9,7.06
2010,Rio Grande do Sul,ITATI,76.26,94.72,100,98.53,13.67,15.65,12.07,6.89
2010,Rio Grande do Sul,ITATIBA DO SUL,87.43,92.53,94.9,99.3,12.15,11.91,12.35,4.57
2010,Rio Grande do Sul,IVORÁ,83.21,98.9,100,99.92,5.17,13.94,7.9,6.75
2010,Rio Grande do Sul,IVOTI,95.92,99.82,100,100,1.96,13.19,11.25,3.99
2010,Rio Grande do Sul,JABOTICABA,82.13,94.68,98.58,98.97,12.92,10.95,8.9,3.28
2010,Rio Grande do Sul,JACUIZINHO,88.6,85.47,98.45,98.01,12.76,20.53,10.83,8.79
2010,Rio Grande do Sul,JACUTINGA,78.75,98.74,94.48,99.62,6.72,11.01,5.77,6.61
2010,Rio Grande do Sul,JAGUARÃO,98.72,98.18,99.68,99.56,6.93,20.01,16.46,16.22
2010,Rio Grande do Sul,JAGUARI,78.51,96.76,98.19,100,6.12,17.23,8.81,10.72
2010,Rio Grande do Sul,JAQUIRANA,86.01,94.62,99.55,98.45,11.76,17.31,15.62,12.19
2010,Rio Grande do Sul,JARI,90.26,84.44,98.92,98.46,8.15,28.4,20.51,10.67
2010,Rio Grande do Sul,JÓIA,82.67,95.83,100,99.14,6.68,20.03,11.72,7.22
2010,Rio Grande do Sul,JÚLIO DE CASTILHOS,95.73,96.46,97.81,99.5,6,17.94,11.4,7.96
2010,Rio Grande do Sul,LAGOA BONITA DO SUL,83.61,91.17,100,98.55,11.26,12.2,8.11,0
2010,Rio Grande do Sul,LAGOÃO,80.86,80.75,94.63,97.8,21.71,14.66,9.44,4.43
2010,Rio Grande do Sul,LAGOA DOS TRÊS CANTOS,98.38,98.76,99.25,99.4,2.31,16.11,21.87,0
2010,Rio Grande do Sul,LAGOA VERMELHA,94.03,96.57,97.89,99.76,7.81,17.45,13.91,2.81
2010,Rio Grande do Sul,LAJEADO,90.43,99.52,99.92,99.92,2.8,12.41,7.05,6.14
2010,Rio Grande do Sul,LAJEADO DO BUGRE,96.51,88.19,87.84,97.36,19.72,14.98,9.65,0
2010,Rio Grande do Sul,LAVRAS DO SUL,95.41,96.23,94.84,99.17,9.81,22.67,16.12,9.57
2010,Rio Grande do Sul,LIBERATO SALZANO,89.38,90.58,98.51,99.09,13.6,14.32,12.88,5.44
2010,Rio Grande do Sul,LINDOLFO COLLOR,98,99.55,99.57,99.94,4.02,16.39,11.01,15.77
2010,Rio Grande do Sul,LINHA NOVA,96.16,97.98,93.68,100,2.87,6.18,2.95,0
2010,Rio Grande do Sul,MACHADINHO,84.32,96.69,98.03,99.85,11.21,10.16,6.19,5.7
2010,Rio Grande do Sul,MAÇAMBARÁ,85.96,96.75,81,99.35,10.71,19.2,12.84,17.6
2010,Rio Grande do Sul,MAMPITUBA,86.28,94.29,100,99.5,10.89,13.54,8.39,9.4
2010,Rio Grande do Sul,MANOEL VIANA,91.22,98.13,99.27,99.64,10.36,24.21,15.96,6.69
2010,Rio Grande do Sul,MAQUINÉ,85.19,98.03,100,98.86,8.07,15.72,15.71,7.94
2010,Rio Grande do Sul,MARATÁ,98.81,99.3,98.48,100,3.21,15.86,19.16,0
2010,Rio Grande do Sul,MARAU,89.37,99.45,100,99.95,3.14,14.78,12.88,7.42
2010,Rio Grande do Sul,MARCELINO RAMOS,94.14,97.8,98.5,100,6.81,14.64,10.77,4.72
2010,Rio Grande do Sul,MARIANA PIMENTEL,77.97,96.63,100,99.31,7.93,6.98,2.33,14.15
2010,Rio Grande do Sul,MARIANO MORO,72.43,98.93,96.4,100,7.57,9.64,5.1,0
2010,Rio Grande do Sul,MARQUES DE SOUZA,95.82,93.29,99.72,99.48,7.21,16.72,10.35,0
2010,Rio Grande do Sul,MATA,81.83,93.44,98.41,99.69,7.96,17.01,10.94,4.68
2010,Rio Grande do Sul,MATO CASTELHANO,64.18,98.48,99.61,100,9.96,16.09,14.74,0
2010,Rio Grande do Sul,MATO LEITÃO,99.62,98.68,96.87,99.92,3.98,15.23,15.38,0
2010,Rio Grande do Sul,MATO QUEIMADO,100,92.18,97.71,99.4,7.85,12.31,10.95,0
2010,Rio Grande do Sul,MAXIMILIANO DE ALMEIDA,87.1,94.79,97.36,99.4,9.33,17.28,12.27,7.47
2010,Rio Grande do Sul,MINAS DO LEÃO,99.55,99.26,99.4,99.79,10.86,25.32,18.6,4.78
2010,Rio Grande do Sul,MIRAGUAÍ,89.67,89.28,94.37,98.9,10.27,20.08,21.62,2.94
2010,Rio Grande do Sul,MONTAURI,98.72,99.82,97.03,100,6.8,8.2,2.63,10.4
2010,Rio Grande do Sul,MONTE ALEGRE DOS CAMPOS,57.79,87.29,92.62,98.35,11.83,16.99,9.95,5.84
2010,Rio Grande do Sul,MONTE BELO DO SUL,96,99.42,96.43,100,2.47,7.47,6,0
2010,Rio Grande do Sul,MONTENEGRO,96.91,98.07,99.64,99.87,3.94,18.88,14.61,7.01
2010,Rio Grande do Sul,MORMAÇO,96.93,93.73,100,98.92,10.75,19.17,14.63,0
2010,Rio Grande do Sul,MORRINHOS DO SUL,88.24,99.34,99.83,99.89,9.19,8.15,6.34,0
2010,Rio Grande do Sul,MORRO REDONDO,89.05,93.81,99.86,99.61,9.47,14.37,9.46,11.73
2010,Rio Grande do Sul,MORRO REUTER,86.41,99.27,99.65,100,1.08,18.63,13.23,16.77
2010,Rio Grande do Sul,MOSTARDAS,98.06,91.99,98.58,99.17,11.97,17.67,13.34,3.64
2010,Rio Grande do Sul,MUÇUM,99.17,99.46,98.38,100,4.67,14.25,11.39,3.09
2010,Rio Grande do Sul,MUITOS CAPÕES,75.05,97.59,96.09,100,7.79,18.37,16.34,5.89
2010,Rio Grande do Sul,MULITERNO,87.32,89.78,99.63,99.14,7.39,14.88,10.95,0
2010,Rio Grande do Sul,NÃO-ME-TOQUE,97.86,99.35,100,99.97,3.94,14.3,9.89,7.12
2010,Rio Grande do Sul,NICOLAU VERGUEIRO,97.73,99.21,90.96,99.73,5.83,7.58,4.26,8.59
2010,Rio Grande do Sul,NONOAI,96.01,88.24,97.05,99.45,11.79,18.5,14.46,4.94
2010,Rio Grande do Sul,NOVA ALVORADA,91.03,97.93,100,99.49,8.76,17.51,18.19,0
2010,Rio Grande do Sul,NOVA ARAÇÁ,91.67,99.59,100,100,2.62,13.17,10.96,2.16
2010,Rio Grande do Sul,NOVA BASSANO,97.59,99.11,98.28,100,3.44,10.25,8.93,6.76
2010,Rio Grande do Sul,NOVA BOA VISTA,99.55,99.5,100,100,2.58,6.04,4.53,0
2010,Rio Grande do Sul,NOVA BRÉSCIA,95.62,99.86,100,99.94,3.91,15.47,15.17,0
2010,Rio Grande do Sul,NOVA CANDELÁRIA,99.89,99.14,98.68,100,2.24,13.8,11.91,5.64
2010,Rio Grande do Sul,NOVA ESPERANÇA DO SUL,92.07,99.72,100,100,5.67,16.14,12.86,8.32
2010,Rio Grande do Sul,NOVA HARTZ,86.89,95.4,100,100,3.54,17.21,13.82,3.32
2010,Rio Grande do Sul,NOVA PÁDUA,94.37,100,98.87,100,3.72,4.64,3.12,0
2010,Rio Grande do Sul,NOVA PALMA,87.64,96.73,99.9,99.44,3.79,20.05,14.25,4.95
2010,Rio Grande do Sul,NOVA PETRÓPOLIS,95.35,98.33,99.37,99.97,2.11,8.78,5.89,6.24
2010,Rio Grande do Sul,NOVA PRATA,89.23,99.17,99.86,100,3.02,15.06,11.33,3.72
2010,Rio Grande do Sul,NOVA RAMADA,95.88,99.04,96.91,100,6.87,14.93,14.24,2.25
2010,Rio Grande do Sul,NOVA ROMA DO SUL,95.09,99.71,98.98,99.74,4.87,10.16,7.52,8.96
2010,Rio Grande do Sul,NOVA SANTA RITA,96.56,93.92,98.71,99.86,4.83,17.06,13.21,11.11
2010,Rio Grande do Sul,NOVO CABRAIS,92.43,92.11,99.26,99.85,9.26,13.46,7.83,13.53
2010,Rio Grande do Sul,NOVO HAMBURGO,98.5,96.89,99.68,99.92,3.52,16.55,12.69,6.08
2010,Rio Grande do Sul,NOVO MACHADO,96.96,92.92,99.54,99.34,7.49,9.22,6.51,5.04
2010,Rio Grande do Sul,NOVO TIRADENTES,99.58,94.88,98.34,99.44,16.32,11.74,10.19,0
2010,Rio Grande do Sul,NOVO XINGU,100,97.88,100,100,5.92,6.9,2.77,0
2010,Rio Grande do Sul,NOVO BARREIRO,96.81,97.15,95.66,99.45,11.37,10.57,7.17,10.17
2010,Rio Grande do Sul,OSÓRIO,94.92,97.8,99.76,99.99,4.41,15.59,12.36,4.64
2010,Rio Grande do Sul,PAIM FILHO,95.45,98.91,99.64,99.93,8.2,26.03,28.03,2.49
2010,Rio Grande do Sul,PALMARES DO SUL,98.25,98.68,98.87,99.61,8.55,13.51,10.5,6.61
2010,Rio Grande do Sul,PALMEIRA DAS MISSÕES,96.83,95.19,97.85,99.53,9.28,15.08,12.68,4.19
2010,Rio Grande do Sul,PALMITINHO,93.23,93.56,94.82,99.42,9.55,13.19,10.59,3.48
2010,Rio Grande do Sul,PANAMBI,95.89,98.7,99.54,99.52,3.1,13.14,9.77,10.81
2010,Rio Grande do Sul,PANTANO GRANDE,98.16,96.4,98.33,99,11.33,20.13,16.52,10.55
2010,Rio Grande do Sul,PARAÍ,95.48,99.41,99.61,100,2.91,8.42,6.87,4.23
2010,Rio Grande do Sul,PARAÍSO DO SUL,89.97,89.12,94.92,99.64,7.91,15.02,10.27,2.4
2010,Rio Grande do Sul,PARECI NOVO,99.49,99.85,100,100,1.72,11.34,6.49,3.44
2010,Rio Grande do Sul,PAROBÉ,95.59,96.87,99.84,99.74,4.86,16.78,14.64,7.64
2010,Rio Grande do Sul,PASSA SETE,76.24,78.28,83.88,98.42,14.04,17.77,13.28,4.57
2010,Rio Grande do Sul,PASSO DO SOBRADO,89.51,90.2,100,99.88,6.24,15.04,12.17,0
2010,Rio Grande do Sul,PASSO FUNDO,98.74,98.03,99.46,99.73,3.77,14.88,10.04,8.13
2010,Rio Grande do Sul,PAULO BENTO,84.98,98.45,100,100,4.3,17.17,12.79,4.64
2010,Rio Grande do Sul,PAVERAMA,97.08,95.55,98.67,99.87,6.75,15.52,11.28,5.49
2010,Rio Grande do Sul,PEDRAS ALTAS,80.47,88.6,94.97,99.54,10.63,29.09,21.1,23.35
2010,Rio Grande do Sul,PEDRO OSÓRIO,95.1,98.27,99.06,99.89,9.16,17.84,11.83,7.24
2010,Rio Grande do Sul,PEJUÇARA,81.44,99.95,99.58,99.92,4.78,15.32,15.45,2.67
2010,Rio Grande do Sul,PELOTAS,98.11,97.32,99.18,99.7,4.31,21.24,16,9.13
2010,Rio Grande do Sul,PICADA CAFÉ,94.59,99.06,99.48,99.67,2.46,13.72,10.48,3.74
2010,Rio Grande do Sul,PINHAL,98.04,98.22,99.43,100,10.01,10.26,4.09,9.24
2010,Rio Grande do Sul,PINHAL DA SERRA,92.21,93.19,100,99.7,8.9,27.28,17.7,27.3
2010,Rio Grande do Sul,PINHAL GRANDE,94.76,93.07,96.27,98.95,8.34,17.76,14.21,11.48
2010,Rio Grande do Sul,PINHEIRINHO DO VALE,89.32,95.24,95.51,99.81,11.06,10.8,6.82,6.12
2010,Rio Grande do Sul,PINHEIRO MACHADO,96.38,97.26,99.72,99.58,10.34,28.91,17.72,17.62
2010,Rio Grande do Sul,PIRAPÓ,98.65,94.78,100,98.53,14.64,11.47,9.61,9.39
2010,Rio Grande do Sul,PIRATINI,85.56,92.33,99.68,99.69,10.95,21.91,18.8,13.26
2010,Rio Grande do Sul,PLANALTO,93.8,90.38,95.11,98.58,12.09,17.34,14.88,3.92
2010,Rio Grande do Sul,POÇO DAS ANTAS,97.97,98.42,100,100,2.87,14.63,11.18,4.73
2010,Rio Grande do Sul,PONTÃO,96.55,70.02,97.69,99.47,5.1,8.19,7.22,0
2010,Rio Grande do Sul,PONTE PRETA,95.42,100,89.08,100,6.89,15.33,6.99,12.92
2010,Rio Grande do Sul,PORTÃO,97.11,91.12,99.91,99.72,4.89,17.11,12.23,1.66
2010,Rio Grande do Sul,PORTO ALEGRE,99.55,97.39,99.64,99.91,2.34,18.56,14.86,6.6
2010,Rio Grande do Sul,PORTO LUCENA,98.53,93.22,98.42,99.2,9.12,15.81,9.4,3.84
2010,Rio Grande do Sul,PORTO MAUÁ,99.04,66.77,100,100,7.06,16.62,16.95,4.52
2010,Rio Grande do Sul,PORTO VERA CRUZ,99.41,95.45,100,99.22,8.44,8.58,5.56,4.6
2010,Rio Grande do Sul,PORTO XAVIER,96.15,93.07,97.01,99.37,11.83,14.54,9.98,7.7
2010,Rio Grande do Sul,POUSO NOVO,92.13,94.52,97.73,98.95,9.45,18.73,14.04,0
2010,Rio Grande do Sul,PRESIDENTE LUCENA,98.1,97.98,100,100,2.31,11.95,10.69,0
2010,Rio Grande do Sul,PROGRESSO,92.14,93.24,97.35,99.74,9.54,14.96,9.95,0
2010,Rio Grande do Sul,PROTÁSIO ALVES,85.96,98.57,100,98.81,7.36,6.83,5.06,3.03
2010,Rio Grande do Sul,PUTINGA,91.94,97.55,98.74,99.67,9.09,7.14,3.21,2.79
2010,Rio Grande do Sul,QUARAÍ,97.04,96.45,99.72,99.66,5.92,22.85,15.76,5.53
2010,Rio Grande do Sul,QUATRO IRMÃOS,83.36,97.76,96.98,99.05,10.27,21.3,18.78,15.59
2010,Rio Grande do Sul,QUEVEDOS,85.68,83.27,100,98.46,9.36,8.02,3.72,2.9
2010,Rio Grande do Sul,QUINZE DE NOVEMBRO,87.94,99.13,98.56,100,3.73,12.31,6.62,0
2010,Rio Grande do Sul,REDENTORA,84.69,55.27,87.01,93.33,17.6,20.78,18.11,9.87
2010,Rio Grande do Sul,RELVADO,96.53,99.14,96.66,100,4.95,10.24,3.85,2.45
2010,Rio Grande do Sul,RESTINGA SECA,95.52,94.29,99.58,100,7.57,22.58,14.54,14.06
2010,Rio Grande do Sul,RIO DOS ÍNDIOS,84.44,85.59,96.03,98.74,16.04,14.73,9.08,2.88
2010,Rio Grande do Sul,RIO GRANDE,97.02,97.16,99.51,99.72,4.85,21.41,16.37,9.52
2010,Rio Grande do Sul,RIO PARDO,91.73,95.45,99.29,99.38,8.7,19.46,14.56,6.79
2010,Rio Grande do Sul,RIOZINHO,86.67,96.56,100,99.7,8.93,17.8,14.11,3.25
2010,Rio Grande do Sul,ROCA SALES,89.17,98.89,99.51,99.85,3.22,11.4,8.09,11.68
2010,Rio Grande do Sul,RODEIO BONITO,93.64,91.65,94.36,99.42,8.4,10.76,7.84,5.27
2010,Rio Grande do Sul,ROLADOR,97.7,94.7,83.04,99.84,8.14,15.9,10.39,14.19
2010,Rio Grande do Sul,ROLANTE,92.95,96.38,99.47,99.84,7.02,12.56,7.94,3.93
2010,Rio Grande do Sul,RONDA ALTA,96.49,91.47,95.15,99.95,7.55,18.19,15.24,8.21
2010,Rio Grande do Sul,RONDINHA,98.98,99.02,100,100,4.46,7.05,3.82,3.19
2010,Rio Grande do Sul,ROQUE GONZALES,99.5,94.65,99.82,99.07,7.49,17.57,9.57,11.08
2010,Rio Grande do Sul,ROSÁRIO DO SUL,94.32,94.86,97.95,99.53,8.1,22.65,16.08,11
2010,Rio Grande do Sul,SAGRADA FAMÍLIA,97.77,95.21,90.74,99.71,14.12,11.79,8.91,5.89
2010,Rio Grande do Sul,SALDANHA MARINHO,94.03,99.14,100,99.89,5.56,7.38,5.27,0
2010,Rio Grande do Sul,SALTO DO JACUÍ,94.34,95.31,95.2,98.95,9.17,23.46,19.41,7.15
2010,Rio Grande do Sul,SALVADOR DAS MISSÕES,99.78,99.5,98.28,99.5,1.96,11.2,11.64,4.04
2010,Rio Grande do Sul,SALVADOR DO SUL,97.9,97.45,100,100,2.45,18.93,12.23,7
2010,Rio Grande do Sul,SANANDUVA,94.71,99.18,98.8,99.94,5.82,15.53,13.1,3.92
2010,Rio Grande do Sul,SANTA BÁRBARA DO SUL,93.66,99.69,99.17,99.57,7.21,11.3,7.19,2.12
2010,Rio Grande do Sul,SANTA CECÍLIA DO SUL,74.06,97.06,99.03,99.12,5.47,12.66,11.48,3.34
2010,Rio Grande do Sul,SANTA CLARA DO SUL,99.37,98.11,99.71,100,4.07,11.11,5.6,0
2010,Rio Grande do Sul,SANTA CRUZ DO SUL,97.41,97.11,99.64,99.66,3.51,16.13,10.83,12.36
2010,Rio Grande do Sul,SANTA MARIA,97.52,96.95,98.86,99.62,3.33,14.79,10,9
2010,Rio Grande do Sul,SANTA MARIA DO HERVAL,84.95,95.25,96.44,99.67,1.98,13.29,12.98,5.15
2010,Rio Grande do Sul,SANTA MARGARIDA DO SUL,81.73,94.6,96.47,97.3,13.27,27.81,22.08,13.33
2010,Rio Grande do Sul,SANTANA DA BOA VISTA,81.24,90.56,99.82,98.93,14.78,17.84,10.89,20.98
2010,Rio Grande do Sul,SANT'ANA DO LIVRAMENTO,97.13,93.01,98.7,99.51,4.47,17.81,13.12,4.66
2010,Rio Grande do Sul,SANTA ROSA,96.23,99.22,99.6,99.96,3.95,9.88,7.72,3.87
2010,Rio Grande do Sul,SANTA TEREZA,91.55,96.23,100,100,3.66,9.56,2.05,13.89
2010,Rio Grande do Sul,SANTA VITÓRIA DO PALMAR,97.26,93.56,99.28,99.26,6.88,21.24,15.41,6.25
2010,Rio Grande do Sul,SANTIAGO,97.66,98.51,99.78,99.71,4.8,13.54,9.28,5.39
2010,Rio Grande do Sul,SANTO ÂNGELO,97.75,97.71,98.19,99.85,4.48,11.94,8.16,6.74
2010,Rio Grande do Sul,SANTO ANTÔNIO DO PALMA,96.34,98.77,99.74,99.53,5.53,4.16,0.58,3.8
2010,Rio Grande do Sul,SANTO ANTÔNIO DA PATRULHA,89.03,92.43,98.71,99.59,9.54,13.67,11.95,5.59
2010,Rio Grande do Sul,SANTO ANTÔNIO DAS MISSÕES,97.64,87.65,94.49,98.4,9.96,15.59,11.63,5.67
2010,Rio Grande do Sul,SANTO ANTÔNIO DO PLANALTO,98.41,98.31,99.84,100,5.87,15.89,14.18,0
2010,Rio Grande do Sul,SANTO AUGUSTO,96.66,98.48,98.9,99.73,9.63,13.41,9.8,10.4
2010,Rio Grande do Sul,SANTO CRISTO,96.5,98.79,99.67,100,2.71,9.15,7.05,1.12
2010,Rio Grande do Sul,SANTO EXPEDITO DO SUL,94.03,94.77,92.31,100,8.12,11.39,7.37,7.02
2010,Rio Grande do Sul,SÃO BORJA,95.91,93.78,98.92,99.08,6.93,14.44,9.46,10.2
2010,Rio Grande do Sul,SÃO DOMINGOS DO SUL,97.36,99.26,99.73,100,4.74,11.61,9.46,8.39
2010,Rio Grande do Sul,SÃO FRANCISCO DE ASSIS,89.57,95.75,97.85,99.56,9.21,16.03,11.92,5.6
2010,Rio Grande do Sul,SÃO FRANCISCO DE PAULA,91.13,93.6,100,99.32,7.92,16.17,12.82,4.06
2010,Rio Grande do Sul,SÃO GABRIEL,96.93,95.53,99.35,98.39,8.46,19.44,13.82,7.47
2010,Rio Grande do Sul,SÃO JERÔNIMO,92.71,93,97.85,99.37,9.07,20.5,13.29,14.36
2010,Rio Grande do Sul,SÃO JOÃO DA URTIGA,90,97.64,98.41,99.95,9.73,9.02,5.97,5.89
2010,Rio Grande do Sul,SÃO JOÃO DO POLÊSINE,68.65,96.49,100,99.59,4.88,20.32,8.03,0
2010,Rio Grande do Sul,SÃO JORGE,95.48,99.82,100,100,4.07,13.56,9.29,0
2010,Rio Grande do Sul,SÃO JOSÉ DAS MISSÕES,95.79,95.15,87.38,99.54,10.04,8.36,4.99,7.82
2010,Rio Grande do Sul,SÃO JOSÉ DO HERVAL,83.92,92.89,98.19,99.33,17.67,13.69,9.95,4.1
2010,Rio Grande do Sul,SÃO JOSÉ DO HORTÊNCIO,99.19,99.61,99.62,100,1.43,14.18,10.45,0
2010,Rio Grande do Sul,SÃO JOSÉ DO INHACORÁ,99.73,99.06,99.46,99.92,2.77,3.74,3.36,0
2010,Rio Grande do Sul,SÃO JOSÉ DO NORTE,94.22,87.67,99.47,99.6,18.48,24.45,17.94,17.13
2010,Rio Grande do Sul,SÃO JOSÉ DO OURO,75.73,99.45,99.24,99.81,6.26,15.02,11.51,4.67
2010,Rio Grande do Sul,SÃO JOSÉ DO SUL,96.85,99.09,99.29,100,2.42,7.55,2.4,5.58
